id,State_Name,State_ab,County,Type,ALand,AWater,Lat,Lon,Mean,Median,Stdev,Samples
21011182,Kentucky,KY,Washington County,City,10655675,128162,37.69391,-85.222892,508,513,207,449
21011188,Kentucky,KY,McCreary County,CDP,10411048,89499,36.694321,-84.474473,788,798,209,111
21011197,Kentucky,KY,Spencer County,City,2120769,2906,38.03227,-85.349486,648,648,271,353
21011200,Kentucky,KY,Crittenden County,CDP,898185,2401,37.433669,-88.244822,525,579,177,48
21011206,Kentucky,KY,Larue County,City,3516222,12524,37.458667,-85.90005,617,609,139,52
21011230,Kentucky,KY,Boyd County,CDP,9672163,245742,38.478263,-82.681062,652,654,152,294
21011245,Kentucky,KY,Jessamine County,City,10502773,89231,37.869844,-84.662041,730,644,327,870
22011304,Louisiana,LA,West Baton Rouge Parish,City,7342523,1276650,30.443821,-91.207396,775,791,314,606
22011343,Louisiana,LA,St. Charles Parish,CDP,16387819,2919739,29.961716,-90.309358,792,657,370,874
22011196,Louisiana,LA,Vernon Parish,City,14492071,55805,31.139709,-93.275175,732,733,351,1329
22011256,Louisiana,LA,Bienville Parish,Town,10438123,0,32.505248,-93.049923,0,0,0,0
22011301,Louisiana,LA,Natchitoches Parish,CDP,2524694,203589,31.68758,-93.024981,1147,1143,78,8
22011235,Louisiana,LA,Jefferson Parish,CDP,60144259,109317,29.997793,-90.177864,937,875,355,22137
22011424,Louisiana,LA,Rapides Parish,Town,22085326,11667,31.173893,-92.520418,430,314,279,107
22024619,Louisiana,LA,Acadia Parish,Track,12452315,0,31.9120854,-92.6283802,439,356,198,258
22011232,Louisiana,LA,Morehouse Parish,Village,3036759,21140,32.776921,-91.794367,492,552,219,53
22011385,Louisiana,LA,Lafourche Parish,City,15611219,0,29.794255,-90.816393,780,727,354,2168
22011379,Louisiana,LA,Assumption Parish,CDP,8767576,127639,29.863297,-90.998305,524,401,175,42
22011418,Louisiana,LA,Iberville Parish,Town,1898125,7876,30.161694,-91.148535,531,542,257,365
22011331,Louisiana,LA,Caddo Parish,Village,3158857,3189,32.973605,-93.997163,751,722,251,8
22011427,Louisiana,LA,Sabine Parish,Town,11815944,1088133,31.639448,-93.641141,523,507,302,251
22011115,Louisiana,LA,St. Mary Parish,CDP,1713515,0,29.811226,-91.670377,972,968,51,15
22011394,Louisiana,LA,Washington Parish,Village,2198047,0,30.895301,-89.831865,577,618,248,65
22011355,Louisiana,LA,Avoyelles Parish,Town,5658518,487417,30.980959,-91.814269,471,447,262,272
22011286,Louisiana,LA,St. Martin Parish,Village,2182816,108777,30.217809,-91.827593,564,591,375,36
22011388,Louisiana,LA,Plaquemines Parish,CDP,7210242,3212364,29.339544,-89.48155,474,474,18,14
22011007,Louisiana,LA,Winn Parish,Village,5938306,0,31.961692,-92.775806,523,504,149,17
22011409,Louisiana,LA,St. Landry Parish,Town,2143115,57044,30.615559,-92.059866,552,538,296,134
22011403,Louisiana,LA,St. Bernard Parish,CDP,10168167,1678813,29.896744,-89.892881,779,819,282,346
22011148,Louisiana,LA,Jackson Parish,Village,2501156,1045327,32.270019,-92.72968,584,544,225,55
22011373,Louisiana,LA,Ouachita Parish,Town,7311776,24154,32.689363,-92.061876,787,818,293,287
22011397,Louisiana,LA,Concordia Parish,Town,6717605,0,31.566753,-91.440443,635,574,209,557
22011226,Louisiana,LA,Red River Parish,Village,29913390,102246,32.099862,-93.219128,612,577,146,12
22011049,Louisiana,LA,Richland Parish,Town,7623515,0,32.452914,-91.489998,529,544,177,374
22011376,Louisiana,LA,Calcasieu Parish,City,26304983,0,30.230387,-93.355776,758,747,295,2207
22011310,Louisiana,LA,Ascension Parish,CDP,56991824,191985,30.313168,-90.95844,1161,953,799,995
22011352,Louisiana,LA,Webster Parish,Town,10064655,290104,32.542595,-93.293639,814,751,255,95
22011184,Louisiana,LA,Lafayette Parish,City,139369271,259576,30.207432,-92.028483,879,809,427,21288
22011361,Louisiana,LA,St. Tammany Parish,City,38444316,939417,30.289342,-89.783279,1006,957,352,2872
22011328,Louisiana,LA,Jefferson Davis Parish,CDP,1107301,0,30.235526,-92.748141,474,474,18,9
22011133,Louisiana,LA,Vermilion Parish,Town,2365731,0,30.028994,-92.506986,621,578,190,86
22011265,Louisiana,LA,Pointe Coupee Parish,City,11868309,0,30.695921,-91.453794,569,557,318,619
22011370,Louisiana,LA,De Soto Parish,Village,5623565,53919,31.955711,-93.900913,573,471,191,24
22011322,Louisiana,LA,St. John the Baptist Parish,CDP,37708048,2976048,30.072962,-90.555022,877,861,350,573
22011421,Louisiana,LA,Franklin Parish,City,10354024,160383,32.16469,-91.720647,505,522,205,840
22011121,Louisiana,LA,Lincoln Parish,City,15205636,56873,32.525966,-92.707737,641,703,303,985
22011346,Louisiana,LA,Terrebonne Parish,CDP,37058924,161094,29.735074,-90.830833,939,938,259,666
22011166,Louisiana,LA,Catahoula Parish,Town,4971930,1452,31.622318,-91.83443,498,449,221,256
22011334,Louisiana,LA,Tangipahoa Parish,Town,5375741,492473,30.763881,-90.5106,612,669,176,87
22011262,Louisiana,LA,Iberia Parish,City,28849595,293612,30.005517,-91.820326,707,684,339,3939
22011163,Louisiana,LA,LaSalle Parish,Town,14239047,82949,31.690215,-92.128582,604,542,301,377
22011169,Louisiana,LA,Claiborne Parish,Village,3184908,0,33.007274,-92.722414,0,0,0,0
22011175,Louisiana,LA,West Carroll Parish,Village,3589864,0,32.997186,-91.313904,400,464,209,23
22011178,Louisiana,LA,Allen Parish,Town,14309880,1339,30.483093,-92.851983,613,643,287,361
22011406,Louisiana,LA,Livingston Parish,Town,17006348,73067,30.482821,-90.866884,695,692,322,528
22011358,Louisiana,LA,Beauregard Parish,CDP,17991370,0,30.651199,-93.41172,574,574,18,24
22011223,Louisiana,LA,Union Parish,Town,8314482,27413,32.897914,-92.240401,439,419,187,101
22011415,Louisiana,LA,East Baton Rouge Parish,CDP,2906761,0,30.407977,-91.090578,1138,1015,374,328
22011412,Louisiana,LA,St. James Parish,CDP,11754624,1516287,30.044276,-90.883527,524,432,194,43
22011271,Louisiana,LA,East Feliciana Parish,Village,10575563,42912,30.973378,-91.110346,380,366,170,18
22011319,Louisiana,LA,Bossier Parish,CDP,23901323,56164,32.573118,-93.608547,995,831,579,274
22011313,Louisiana,LA,Grant Parish,CDP,3822087,12260,31.446403,-92.496403,972,968,51,50
22011337,Louisiana,LA,West Feliciana Parish,Town,4712083,46016,30.784234,-91.376417,880,871,473,285
22011340,Louisiana,LA,Tensas Parish,Town,2306010,0,31.920284,-91.24004,445,426,91,80
22011382,Louisiana,LA,Madison Parish,City,7207974,0,32.406697,-91.191701,506,499,203,1165
22011391,Louisiana,LA,Evangeline Parish,Village,6419360,0,30.873238,-92.416982,543,536,79,34
2501388,Massachusetts,MA,Berkshire County,City,52697981,691988,42.675551,-73.118109,754,669,587,2835
2501307,Massachusetts,MA,Hampshire County,City,34502148,726840,42.265435,-72.670813,925,882,380,2982
2501499,Massachusetts,MA,Worcester County,City,96758525,2814766,42.269478,-71.807783,943,949,432,38206
2501463,Massachusetts,MA,Essex County,CDP,6986003,101435,42.639401,-70.955279,412,309,290,124
2501496,Massachusetts,MA,Suffolk County,City,5155353,16391171,42.375541,-70.970646,1259,1286,526,3303
2501469,Massachusetts,MA,Norfolk County,CDP,7275310,290944,42.13386,-71.240298,1034,1047,730,416
2501487,Massachusetts,MA,Plymouth County,CDP,3286084,1252412,41.747597,-70.740024,904,800,458,109
2501493,Massachusetts,MA,Middlesex County,CDP,43937713,462733,42.564647,-71.164516,1645,1655,790,1042
25026460,Massachusetts,MA,Barnstable County,Track,68467429,1901033,42.5042565,-71.5885131,1922,1818,373,40
2501484,Massachusetts,MA,Hampden County,City,43345017,2059804,42.125451,-72.649734,868,869,286,4428
2501442,Massachusetts,MA,Nantucket County,CDP,5491607,843913,41.265264,-69.97303,0,0,0,0
2501460,Massachusetts,MA,Bristol County,City,120960043,4434135,41.903324,-71.094987,942,932,409,7985
24011148,Maryland,MD,Harford County,CDP,12286282,17303,39.687921,-76.388427,0,0,0,0
24011235,Maryland,MD,Frederick County,CDP,16996224,162969,39.316063,-77.340965,2181,2239,418,337
24011181,Maryland,MD,Wicomico County,City,35882875,1269052,38.375198,-75.586555,1037,1003,412,8120
24011190,Maryland,MD,Anne Arundel County,CDP,42819309,7159186,39.086633,-76.564883,1578,1429,820,946
24011253,Maryland,MD,Baltimore County,CDP,13731122,62255,39.381577,-76.458471,1394,1345,352,644
24011241,Maryland,MD,Montgomery County,Town,880061,4088,39.140699,-77.174533,1885,1922,497,27
24011265,Maryland,MD,Washington County,CDP,588324,0,39.376172,-77.684346,0,0,0,0
2401764,Maryland,MD,Baltimore,City,209643557,28767622,39.300032,-76.610476,1002,953,545,123742
24011262,Maryland,MD,Prince George's County,CDP,16953864,164701,38.923412,-76.777931,2447,2304,1140,94
24011250,Maryland,MD,Worcester County,CDP,2483244,1938,38.387037,-75.297538,0,0,0,0
24011226,Maryland,MD,Kent County,CDP,1580629,14894,39.217977,-76.232004,0,0,0,0
24025327,Maryland,MD,Allegany County,Track,848953,0,39.2878046,-76.6917566,581,439,435,379
2401926,Maryland,MD,Dorchester County,CDP,2734857,825458,38.333991,-76.224887,0,0,0,0
24011043,Maryland,MD,Calvert County,CDP,4325808,52907,38.458841,-76.473645,1585,1354,572,53
24011139,Maryland,MD,Cecil County,Town,5858083,12592,39.610566,-76.098074,933,811,291,116
2401938,Maryland,MD,Somerset County,CDP,9732940,12005570,38.07445,-75.853323,0,0,0,0
24011220,Maryland,MD,Caroline County,Town,128379,0,39.136347,-75.767119,1565,1660,335,17
24011223,Maryland,MD,Talbot County,CDP,6207778,361534,38.703188,-76.336282,1005,989,85,18
24011106,Maryland,MD,Garrett County,Town,7074951,22953,39.417143,-79.402352,719,598,447,480
24011232,Maryland,MD,Carroll County,Town,2706118,17493,39.57202,-77.171496,873,843,307,177
24011208,Maryland,MD,Queen Anne's County,CDP,16683957,0,38.974444,-76.318543,1796,1660,679,257
24011130,Maryland,MD,St. Mary's County,CDP,3975627,887428,38.147575,-76.522743,1412,1406,115,26
24011238,Maryland,MD,Charles County,CDP,93879004,626429,38.609186,-76.919778,1513,1561,637,7701
24011184,Maryland,MD,Howard County,CDP,7086406,13759,39.146463,-76.821637,1330,1369,498,896
2301206,Maine,ME,Somerset County,CDP,16645612,735602,44.807789,-69.850366,562,517,239,359
2301251,Maine,ME,Kennebec County,City,35166367,1228036,44.545285,-69.661396,631,601,281,3464
2301230,Maine,ME,Sagadahoc County,CDP,18447920,0,44.105597,-69.811702,822,781,337,209
2301233,Maine,ME,York County,City,99627197,37017765,43.527933,-70.419619,970,902,464,2701
2301146,Maine,ME,Hancock County,CDP,12142408,22609,44.398788,-68.581113,1123,973,856,219
2301224,Maine,ME,Penobscot County,CDP,18235754,1708802,44.878262,-68.688144,991,820,560,1437
2301242,Maine,ME,Cumberland County,CDP,3092627,173356,43.738793,-70.421901,556,319,397,35
2301245,Maine,ME,Knox County,CDP,5474041,110340,44.081867,-69.179452,875,883,417,264
2301215,Maine,ME,Lincoln County,CDP,5613562,1620886,44.048601,-69.53326,832,878,442,158
2301185,Maine,ME,Piscataquis County,CDP,4967018,136953,45.178621,-69.395037,676,632,351,202
2301260,Maine,ME,Washington County,CDP,3062892,623796,45.158453,-67.411118,496,427,187,72
2301254,Maine,ME,Franklin County,CDP,10597483,2325204,44.59435,-70.237522,594,612,341,283
2301248,Maine,ME,Aroostook County,CDP,10848440,676577,47.167916,-67.95008,482,414,265,315
23021435,Maine,ME,Androscoggin County,Track,51236458,3999811,43.1464988,-70.7743202,1208,1106,489,216
2301257,Maine,ME,Waldo County,CDP,15006032,1952021,44.648126,-68.861253,879,736,344,135
2301239,Maine,ME,Oxford County,CDP,10043504,188855,44.217818,-70.513021,646,579,462,626
26011465,Michigan,MI,Lenawee County,City,14678560,625235,42.006114,-83.944443,843,701,592,1192
26011006,Michigan,MI,Keweenaw County,CDP,4668809,663352,47.451539,-88.153496,0,0,0,0
26011225,Michigan,MI,Antrim County,Village,2597873,0,44.902417,-85.061271,650,636,230,166
26011405,Michigan,MI,St. Clair County,City,7588285,1752421,42.82653,-82.492433,703,665,267,601
26011126,Michigan,MI,Ottawa County,City,43247984,1981338,42.768074,-86.098598,943,759,618,3402
26011144,Michigan,MI,Lapeer County,City,6134067,0,43.01686,-83.076441,737,703,274,634
26011150,Michigan,MI,Iron County,City,17445468,53297,46.095906,-88.636598,465,475,221,385
26011339,Michigan,MI,Manistee County,CDP,4008587,0,44.272021,-86.280533,857,856,32,11
2601841,Michigan,MI,Gratiot County,Village,1736320,30502,43.186885,-84.476007,654,640,159,42
2601847,Michigan,MI,Arenac County,City,5872280,261089,44.04421,-83.693401,479,467,270,127
26011480,Michigan,MI,Huron County,Village,3458813,140,43.706889,-82.934816,602,573,205,83
26011438,Michigan,MI,Van Buren County,City,8838018,246754,42.401545,-86.267118,613,564,379,804
26011429,Michigan,MI,Berrien County,Village,1507930,0,42.060438,-86.51143,1059,1019,243,80
26011234,Michigan,MI,Clinton County,Village,3526633,144081,43.108557,-84.685972,468,509,218,59
26011360,Michigan,MI,Emmet County,CDP,227858,0,45.42083,-84.805815,1147,1143,78,7
26011534,Michigan,MI,Wayne County,City,13772192,4414263,42.210674,-83.157208,783,732,322,2681
26011501,Michigan,MI,Oakland County,City,5635605,481291,42.537199,-83.473713,932,936,430,1293
26011468,Michigan,MI,Benzie County,Village,2578971,1958,44.519962,-85.93797,545,561,242,48
26011450,Michigan,MI,Mecosta County,Village,629186,966,43.58044,-85.44822,811,717,215,13
26011132,Michigan,MI,Charlevoix County,CDP,12484726,3499673,45.281226,-85.074661,1147,1143,78,4
2601901,Michigan,MI,Livingston County,City,9072752,459212,42.529705,-83.784545,1079,857,615,1438
26011495,Michigan,MI,Jackson County,CDP,6637469,2249179,42.090395,-84.2173,718,720,24,53
26011129,Michigan,MI,Calhoun County,Village,3613998,121868,42.146423,-84.809738,524,512,236,238
26011510,Michigan,MI,Wexford County,CDP,1614203,78221,44.194302,-85.489842,0,0,0,0
2601964,Michigan,MI,St. Joseph County,Village,3533148,947497,41.962674,-85.319439,523,445,258,152
26011348,Michigan,MI,Shiawassee County,City,6737855,314820,42.831033,-84.221557,732,723,278,399
26011498,Michigan,MI,Hillsdale County,Village,2589170,0,41.724175,-84.41884,644,653,300,40
26011483,Michigan,MI,Tuscola County,Village,2432133,0,43.653523,-83.467098,543,614,245,22
26011432,Michigan,MI,Sanilac County,CDP,17799797,2887,43.468542,-82.966078,893,964,277,22
26011528,Michigan,MI,Muskegon County,CDP,9195700,980623,43.244424,-86.112341,709,693,218,136
26011300,Michigan,MI,Cass County,City,14999408,410164,41.834539,-86.247851,0,0,0,0
26011489,Michigan,MI,Eaton County,Village,3273836,30941,42.626676,-85.027611,745,766,246,72
26011537,Michigan,MI,Washtenaw County,City,11213220,491308,42.243216,-83.621982,805,748,344,5307
2601952,Michigan,MI,Clare County,City,9405432,273927,43.826006,-84.761755,522,522,253,600
26011069,Michigan,MI,Kalamazoo County,City,3640144,106611,42.290862,-85.41756,642,608,301,273
2601961,Michigan,MI,Branch County,City,23141002,874388,41.94601,-84.999302,675,657,297,1627
26011213,Michigan,MI,Kent County,City,7446184,571734,42.9346,-85.346219,727,743,282,506
26011441,Michigan,MI,Houghton County,Village,940200,0,47.07034,-88.643925,474,471,179,86
26011330,Michigan,MI,Genesee County,Village,1970550,208688,43.213445,-83.459332,0,0,0,0
26011288,Michigan,MI,Barry County,Village,5491841,278051,42.602967,-85.093882,709,693,268,256
26011516,Michigan,MI,Monroe County,CDP,3192819,34270,41.914035,-83.431604,1029,1082,240,335
26011201,Michigan,MI,Ingham County,City,3333880,2613,42.450343,-84.432593,773,730,214,161
26011525,Michigan,MI,Iosco County,City,2550074,0,44.233685,-83.803207,434,450,173,49
26011426,Michigan,MI,Montcalm County,Village,2851269,149743,43.209778,-85.079847,665,633,169,51
26011075,Michigan,MI,Delta County,City,12958673,7573494,45.850501,-87.026228,576,521,259,455
26011477,Michigan,MI,Osceola County,Village,1002709,0,44.100724,-85.458778,766,586,286,12
26011507,Michigan,MI,Allegan County,City,7714716,117001,42.673081,-85.641727,801,745,296,605
26011471,Michigan,MI,Grand Traverse County,City,21563859,860211,44.754309,-85.603011,806,805,358,2444
26011063,Michigan,MI,Mason County,Village,2686020,0,44.107086,-86.211027,796,910,231,10
26011540,Michigan,MI,Saginaw County,City,5735335,406474,43.483634,-83.924494,777,768,308,155
26011453,Michigan,MI,Macomb County,City,94553340,753481,42.581206,-83.030316,1014,895,526,13318
26011519,Michigan,MI,Newaygo County,City,5030506,150528,43.557519,-85.7743,644,602,246,170
26011090,Michigan,MI,Crawford County,City,5196664,88382,44.65796,-84.711067,599,594,274,374
260211011,Michigan,MI,Alcona County,Track,4968142,0,44.2564022,-85.3886364,850,883,278,169
26011474,Michigan,MI,Marquette County,CDP,3590053,36297,46.556125,-87.44124,846,891,214,345
26011204,Michigan,MI,Montmorency County,CDP,15887587,8623366,44.871951,-84.332742,714,697,333,135
26011228,Michigan,MI,Kalkaska County,CDP,9222632,3557293,44.772482,-85.023542,738,797,129,22
26011219,Michigan,MI,Missaukee County,City,3241303,0,44.196043,-85.215372,592,543,338,112
26011318,Michigan,MI,Leelanau County,CDP,11704146,129899,45.062472,-85.598315,0,0,0,0
26011366,Michigan,MI,Ionia County,City,6861820,376401,42.868941,-84.898391,789,814,164,308
26011513,Michigan,MI,Ogemaw County,City,3877148,1575,44.273789,-84.236589,717,621,411,579
26011222,Michigan,MI,Cheboygan County,Village,8766850,10921883,45.783922,-84.756558,543,616,144,32
26011417,Michigan,MI,Midland County,Village,3293644,714929,43.678174,-84.385543,694,630,297,118
26011375,Michigan,MI,Dickinson County,CDP,3903969,217154,45.803285,-87.996053,782,781,23,14
26011327,Michigan,MI,Alpena County,CDP,9471279,28779,44.908297,-83.432043,605,591,167,116
26011393,Michigan,MI,Presque Isle County,City,11714921,9904170,45.417699,-83.804751,523,500,283,368
26011408,Michigan,MI,Mackinac County,City,6931779,31014,45.887164,-84.731707,651,585,389,485
26011420,Michigan,MI,Chippewa County,City,38265790,13953828,46.476169,-84.370544,637,609,182,2390
26011486,Michigan,MI,Otsego County,Village,2918877,0,45.143696,-84.664116,659,682,247,81
26011504,Michigan,MI,Gogebic County,CDP,23828245,14089,46.295284,-89.206137,603,488,362,33
26011522,Michigan,MI,Ontonagon County,CDP,12956090,0,46.740122,-89.58126,587,572,125,15
27011907,Minnesota,MN,Nobles County,City,19303474,3613379,43.629189,-95.597134,729,637,605,1636
27011571,Minnesota,MN,Hubbard County,City,2401062,215262,46.964831,-94.842984,650,552,263,40
27011562,Minnesota,MN,Freeborn County,City,274333,0,43.563132,-93.163144,646,645,31,9
27011850,Minnesota,MN,Wadena County,City,14065586,7557,46.447194,-95.126697,579,562,290,594
27011796,Minnesota,MN,Winona County,City,4345206,10649,44.026746,-91.769228,829,839,203,39
27011781,Minnesota,MN,Anoka County,City,5159648,242142,45.11593,-93.245164,928,904,374,717
27011418,Minnesota,MN,Lincoln County,City,9994779,2243954,44.262226,-96.299257,582,494,344,98
27011454,Minnesota,MN,Sibley County,City,13658965,585622,44.468376,-93.902549,0,0,0,0
27011577,Minnesota,MN,Kandiyohi County,City,3280936,131316,45.296875,-94.94753,891,840,459,173
27011478,Minnesota,MN,Mower County,City,1977101,0,43.505822,-92.941266,556,575,283,51
27011661,Minnesota,MN,St. Louis County,City,8441357,0,46.741609,-92.227628,671,695,330,326
27011202,Minnesota,MN,Clearwater County,CDP,2265583,0,47.49422,-95.541079,796,720,242,6
